subject,topic,subtopic,patternFamily,subtype,difficulty,gradeBand,minGrade,maxGrade,allowedGrades,allowedLevels,answerMode,optionCount,sourceFile,rowKind,bankProvenance,poolKey,itemHasExplicitGate,spine_skill_id,geography_bank_topic,spine_grade_key,stemHash,stemText
math,addition,add_two,math_add_two,add_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2031,,,,,31b15572da42dde9d36a5a96,(כיתה ד׳) בדקו פעמיים לפני בחירה: 7069 + 4958 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2032,,,,,4fe8df82ddcd1a67872023c1,(כיתה ד׳) גרסה מאתגרת — 6894 - 2428 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2033,,,,,4fe8df82ddcd1a67872023c1,(כיתה ד׳) גרסה מאתגרת — 8511 - 6356 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2034,,,,,87988fbe37dacab1aa7bdba8,(כיתה ד׳) שאלת אתגר: 6042 - 284 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2035,,,,,66a9585b430983ed7ab5b7aa,(כיתה ד׳) בדקו פעמיים לפני בחירה: 7650 - 4212 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2036,,,,,839b3d306ad7849526bca1fe,(כיתה ד׳) אתגר — הערכו ואמתו: 9248 - 8141 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2037,,,,,4fe8df82ddcd1a67872023c1,(כיתה ד׳) גרסה מאתגרת — 6803 - 2069 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2038,,,,,87988fbe37dacab1aa7bdba8,(כיתה ד׳) שאלת אתגר: 8392 - 5997 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2039,,,,,66a9585b430983ed7ab5b7aa,(כיתה ד׳) בדקו פעמיים לפני בחירה: 9970 - 9926 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2040,,,,,839b3d306ad7849526bca1fe,(כיתה ד׳) אתגר — הערכו ואמתו: 7548 - 3853 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2041,,,,,4fe8df82ddcd1a67872023c1,(כיתה ד׳) גרסה מאתגרת — 9118 - 7782 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2042,,,,,87988fbe37dacab1aa7bdba8,(כיתה ד׳) שאלת אתגר: 6716 - 1710 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2043,,,,,66a9585b430983ed7ab5b7aa,(כיתה ד׳) בדקו פעמיים לפני בחירה: 8278 - 5638 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2044,,,,,839b3d306ad7849526bca1fe,(כיתה ד׳) אתגר — הערכו ואמתו: 9830 - 9567 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2045,,,,,839b3d306ad7849526bca1fe,(כיתה ד׳) אתגר — הערכו ואמתו: 7450 - 3495 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2046,,,,,4fe8df82ddcd1a67872023c1,(כיתה ד׳) גרסה מאתגרת — 8994 - 7423 = __
math,subtraction,sub_two,math_sub_two,sub_two,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2047,,,,,87988fbe37dacab1aa7bdba8,(כיתה ד׳) שאלת אתגר: 6634 - 1351 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2048,,,,,14ba1d6f29c6565570880f57,(כיתה ד׳) שאלת אתגר: 19 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2049,,,,,7bc35a34af720fa49df9c685,(כיתה ד׳) בדקו פעמיים לפני בחירה: 39 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2050,,,,,3c71e0552f8dbd191a8930bc,(כיתה ד׳) אתגר — הערכו ואמתו: 9 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2051,,,,,dbec38c01043e54178cf1696,(כיתה ד׳) גרסה מאתגרת — 28 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2052,,,,,14ba1d6f29c6565570880f57,(כיתה ד׳) שאלת אתגר: 48 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2053,,,,,7bc35a34af720fa49df9c685,(כיתה ד׳) בדקו פעמיים לפני בחירה: 17 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2054,,,,,3c71e0552f8dbd191a8930bc,(כיתה ד׳) אתגר — הערכו ואמתו: 37 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2055,,,,,dbec38c01043e54178cf1696,(כיתה ד׳) גרסה מאתגרת — 7 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2056,,,,,dbec38c01043e54178cf1696,(כיתה ד׳) גרסה מאתגרת — 26 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2057,,,,,14ba1d6f29c6565570880f57,(כיתה ד׳) שאלת אתגר: 46 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2058,,,,,7bc35a34af720fa49df9c685,(כיתה ד׳) בדקו פעמיים לפני בחירה: 16 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2059,,,,,3c71e0552f8dbd191a8930bc,(כיתה ד׳) אתגר — הערכו ואמתו: 35 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2060,,,,,dbec38c01043e54178cf1696,(כיתה ד׳) גרסה מאתגרת — 5 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2061,,,,,14ba1d6f29c6565570880f57,(כיתה ד׳) שאלת אתגר: 25 × 2 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2062,,,,,7bc35a34af720fa49df9c685,(כיתה ד׳) בדקו פעמיים לפני בחירה: 44 × 3 = __
math,multiplication,mul,math_mul,mul,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2063,,,,,3c71e0552f8dbd191a8930bc,(כיתה ד׳) אתגר — הערכו ואמתו: 14 × 3 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2064,,,,,6987ae55cfa5fea456fec14f,(כיתה ד׳) שאלת אתגר: 488 ÷ 8 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2065,,,,,63ae63986bb81e9c8f1a514e,(כיתה ד׳) בדקו פעמיים לפני בחירה: 492 ÷ 12 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2066,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 486 ÷ 6 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2067,,,,,6bf51e4334d454858c6d953c,(כיתה ד׳) גרסה מאתגרת — 490 ÷ 10 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2068,,,,,6987ae55cfa5fea456fec14f,(כיתה ד׳) שאלת אתגר: 486 ÷ 3 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2069,,,,,63ae63986bb81e9c8f1a514e,(כיתה ד׳) בדקו פעמיים לפני בחירה: 496 ÷ 8 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2070,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 492 ÷ 12 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2071,,,,,6bf51e4334d454858c6d953c,(כיתה ד׳) גרסה מאתגרת — 490 ÷ 5 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2072,,,,,6987ae55cfa5fea456fec14f,(כיתה ד׳) שאלת אתגר: 500 ÷ 10 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2073,,,,,63ae63986bb81e9c8f1a514e,(כיתה ד׳) בדקו פעמיים לפני בחירה: 492 ÷ 3 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2074,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 497 ÷ 7 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2075,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 504 ÷ 12 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2076,,,,,6bf51e4334d454858c6d953c,(כיתה ד׳) גרסה מאתגרת — 500 ÷ 5 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2077,,,,,6987ae55cfa5fea456fec14f,(כיתה ד׳) שאלת אתגר: 504 ÷ 9 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2078,,,,,63ae63986bb81e9c8f1a514e,(כיתה ד׳) בדקו פעמיים לפני בחירה: 498 ÷ 2 = __
math,division,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2079,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 504 ÷ 7 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2080,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 522 ÷ 6 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2081,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 300 ÷ 10 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2082,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 63 ÷ 3 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2083,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 832 ÷ 8 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2084,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 612 ÷ 12 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2085,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 375 ÷ 5 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2086,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 160 ÷ 10 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2087,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 912 ÷ 3 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2088,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 686 ÷ 7 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2089,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 468 ÷ 12 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2090,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 230 ÷ 5 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2091,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 999 ÷ 9 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2092,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 768 ÷ 3 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2093,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 539 ÷ 7 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2094,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 319 ÷ 11 = __
math,division_with_remainder,div,math_div,div,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2095,,,,,d55dce34e7b03127c6877628,(כיתה ד׳) אתגר — הערכו ואמתו: 85 ÷ 5 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2096,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 3/4 - 2/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2097,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 2/4 + 1/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2098,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 1/4 + 2/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2099,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 3/4 - 3/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2100,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 3/4 + 1/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2101,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 2/4 - 2/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2102,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 1/4 + 3/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2103,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 1/4 + 1/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2104,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 3/4 - 2/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2105,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 2/4 + 3/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2106,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 1/4 - 1/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2107,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 1/4 + 2/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2108,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 3/4 + 3/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2109,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 2/4 - 1/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2110,,,,,4a725861a7ab0702d2e358a3,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 2/4 + 2/4 = __
math,fractions,frac_same_den_g4,fraction_same_denominator_add_sub,fraction_same_denominator_add_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2111,,,,,c57807836903bc8dd96b1635,(כיתה ד׳) אתגר — הערכו ואמתו: כיתה ד׳ — 3/4 - 1/4 = __
math,decimals,dec_add,math_dec_add,dec_add,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2112,,,,,3772c8f3fef3964d5000c29b,חיבור עשרוניים (אתגר) — בדקו ספרות: 180.81 + 54.76 = __ · כיתה ד׳
math,decimals,dec_sub,math_dec_sub,dec_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2113,,,,,87082a6ad6e6aaa93697ebeb,ניתוח הפרש (אתגר): 59.38 − 55.04 = __ · כיתה ד׳
math,decimals,dec_sub,math_dec_sub,dec_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2114,,,,,c2a9178bf6ebe48cda2d794b,חיסור עשרוניים (אתגר) — בדקו לפני בחירה: 137.94 − 55.32 = __ · כיתה ד׳
math,decimals,dec_add,math_dec_add,dec_add,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2115,,,,,3772c8f3fef3964d5000c29b,חיבור עשרוניים (אתגר) — בדקו ספרות: 16.51 + 55.60 = __ · כיתה ד׳
math,decimals,dec_add,math_dec_add,dec_add,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2116,,,,,f527664b37925b9efa1d3faf,ניתוח סכום (אתגר): 95.07 + 55.88 = __ · כיתה ד׳
math,decimals,dec_sub,math_dec_sub,dec_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2117,,,,,87082a6ad6e6aaa93697ebeb,ניתוח הפרש (אתגר): 173.64 − 56.16 = __ · כיתה ד׳
math,decimals,dec_sub,math_dec_sub,dec_sub,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2118,,,,,c2a9178bf6ebe48cda2d794b,חיסור עשרוניים (אתגר) — בדקו לפני בחירה: 56.44 − 52.20 = __ · כיתה ד׳
math,decimals,dec_add,math_dec_add,dec_add,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2119,,,,,f527664b37925b9efa1d3faf,ניתוח סכום (אתגר): 130.77 + 56.72 = __ · כיתה ד׳
math,decimals,dec_add,math_dec_add,dec_add,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2120,,,,,f527664b37925b9efa1d3faf,ניתוח סכום (אתגר): 9.33 + 57.00 = __ · כיתה ד׳
math,decimals,dec_add,math_dec_add,dec_add,hard,mid,4,4,"[""g4""]","[""hard""]",numeric,4,utils/math-question-generator.js#sample,math_generator_sample,generator_sample,math-sample-2121,,,,,3772c8f3fef3964d5000c29b,חיבור עשרוניים (אתגר) — בדקו ספרות: 87.89 + 57.28 = __ · כיתה ד׳
